x,y
-3.288288288288288,10.398172813385905
-3.278278278278278,11.878200059204648
-3.268268268268268,9.982822417858639
-3.258258258258258,9.3141833876563
-3.248248248248248,10.996548984917622
-3.238238238238238,11.55384004891097
-3.228228228228228,11.57076900192919
-3.218218218218218,10.380323597411936
-3.208208208208208,10.87039109409323
-3.198198198198198,9.933235267543758
-3.188188188188188,10.873679801913202
-3.178178178178178,10.122888896638822
-3.168168168168168,9.773104874689118
-3.158158158158158,10.652539428734734
-3.148148148148148,9.930546484052018
-3.138138138138138,9.24476901731412
-3.128128128128128,10.575183484805233
-3.118118118118118,11.480625389109003
-3.108108108108108,8.015991167738965
-3.098098098098098,10.615428946261927
-3.088088088088088,8.602964049415226
-3.078078078078078,8.607123380341068
-3.068068068068068,10.082232058677821
-3.058058058058058,9.003799626792308
-3.048048048048048,9.359106779215924
-3.038038038038038,9.075520006323035
-3.028028028028028,9.813171454743083
-3.018018018018018,9.74522425187552
-3.008008008008008,8.360506612064185
-2.997997997997998,10.205108951307963
-2.987987987987988,9.709439116048927
-2.977977977977978,9.789163767881416
-2.967967967967968,8.680911466699778
-2.957957957957958,8.977184983440834
-2.947947947947948,8.167293074639344
-2.937937937937938,9.31819607871742
-2.9279279279279278,8.042865072807597
-2.9179179179179178,9.400589639289164
-2.9079079079079078,8.233690987055517
-2.8978978978978978,10.312480939118704
-2.8878878878878878,8.443698848478295
-2.8778778778778777,10.39082349474856
-2.8678678678678677,9.50286728607028
-2.8578578578578577,7.317296190572336
-2.8478478478478477,7.0903110389364254
-2.8378378378378377,8.096391200892057
-2.8278278278278277,5.946435584439554
-2.8178178178178177,8.06701361386204
-2.8078078078078077,6.5440809912880935
-2.7977977977977977,8.224083803282577
-2.7877877877877877,7.63086183186572
-2.7777777777777777,8.370504192668934
-2.7677677677677677,7.362305778143965
-2.7577577577577577,10.050645071235397
-2.7477477477477477,7.332176653759004
-2.7377377377377377,8.495048453643921
-2.7277277277277276,7.770494081414919
-2.7177177177177176,7.37317413725495
-2.7077077077077076,5.875855180711547
-2.6976976976976976,8.062656829083842
-2.6876876876876876,8.031355480365132
-2.6776776776776776,8.009070848696753
-2.6676676676676676,5.95739166269424
-2.6576576576576576,8.458933898204677
-2.6476476476476476,7.261857110052363
-2.6376376376376376,7.600084557522428
-2.6276276276276276,8.132076456950102
-2.6176176176176176,7.305356700711078
-2.6076076076076076,7.5132657682054855
-2.5975975975975976,7.3784214648080155
-2.5875875875875876,5.4607728617052045
-2.5775775775775776,6.460816916365878
-2.5675675675675675,7.0796190042973075
-2.5575575575575575,8.186292402741161
-2.5475475475475475,5.05563530404434
-2.5375375375375375,5.829944972720023
-2.5275275275275275,6.85225898356909
-2.5175175175175175,5.919576581029442
-2.5075075075075075,6.105700745493788
-2.4974974974974975,6.049686997731551
-2.4874874874874875,7.211822849486322
-2.4774774774774775,4.030485382893356
-2.4674674674674675,5.28842063993549
-2.4574574574574575,4.934724065820509
-2.4474474474474475,6.75635491280034
-2.4374374374374375,6.471111949128771
-2.4274274274274275,7.298046091504273
-2.4174174174174174,7.435924049569726
-2.4074074074074074,8.55050608011032
-2.3973973973973974,4.9312161233638285
-2.3873873873873874,4.198356653099027
-2.3773773773773774,3.8341414796950195
-2.3673673673673674,5.146057842582697
-2.3573573573573574,6.91177980458972
-2.3473473473473474,5.9996546843611425
-2.3373373373373374,4.879545450595906
-2.3273273273273274,4.482572745358905
-2.3173173173173174,6.777394638018844
-2.3073073073073074,6.52878232558731
-2.2972972972972974,5.495756776598633
-2.2872872872872874,4.7146934034709975
-2.2772772772772774,5.909433885331727
-2.2672672672672673,3.775816201642756
-2.2572572572572573,4.645979335300577
-2.2472472472472473,5.959291967081235
-2.2372372372372373,5.433143334414838
-2.2272272272272273,3.9991757342625087
-2.2172172172172173,5.509920341850117
-2.2072072072072073,5.501610670549758
-2.1971971971971973,5.744547054054803
-2.1871871871871873,2.941212622080993
-2.1771771771771773,4.3782122394112735
-2.1671671671671673,4.782940859158907
-2.1571571571571573,3.082507398728376
-2.1471471471471473,5.8123401171628855
-2.1371371371371373,5.592017169933628
-2.1271271271271273,6.035164162022744
-2.1171171171171173,5.861965550719975
-2.1071071071071072,4.43990357833579
-2.0970970970970972,4.098152627567853
-2.0870870870870872,3.564657081833199
-2.0770770770770772,4.712714993179036
-2.067067067067067,4.819383122263012
-2.057057057057057,5.590035493771982
-2.047047047047047,3.2818537756494512
-2.037037037037037,4.025715674659518
-2.027027027027027,4.775332731651991
-2.017017017017017,4.709427490909059
-2.007007007007007,2.4641863932780494
-1.9969969969969972,3.3680857525100003
-1.9869869869869872,3.547235988474301
-1.9769769769769772,4.450548347210364
-1.9669669669669672,5.345679659494809
-1.9569569569569571,2.88612011136037
-1.9469469469469471,3.645199142407668
-1.9369369369369371,3.909235296683931
-1.9269269269269271,3.2155267744435547
-1.9169169169169171,4.983751925373678
-1.9069069069069071,3.642381310851783
-1.8968968968968971,4.9701562378230335
-1.886886886886887,2.905683551874445
-1.876876876876877,2.320604485095716
-1.866866866866867,4.043677270692363
-1.856856856856857,4.379391678180855
-1.846846846846847,2.380815075357236
-1.836836836836837,4.5202145277743675
-1.826826826826827,3.1512145169332637
-1.816816816816817,1.944366560605963
-1.806806806806807,1.6350341791858911
-1.796796796796797,3.5953389381072833
-1.7867867867867866,1.2470144878301832
-1.7767767767767766,2.692879776357994
-1.7667667667667666,2.9792790562136644
-1.7567567567567566,2.3480447322160787
-1.7467467467467466,3.5396055803980073
-1.7367367367367366,2.0605848848001234
-1.7267267267267266,2.9680440293726518
-1.7167167167167166,4.157730925939338
-1.7067067067067065,1.3819458966406124
-1.6966966966966965,2.4073981535566507
-1.6866866866866865,2.169808443948639
-1.6766766766766765,4.2391125436494335
-1.6666666666666665,1.9119990688848287
-1.6566566566566565,2.6782243445644185
-1.6466466466466465,3.194020698098738
-1.6366366366366365,2.533236239247273
-1.6266266266266265,3.0506963916735432
-1.6166166166166165,2.124264649806514
-1.6066066066066065,2.2453950896511237
-1.5965965965965965,3.648152506912062
-1.5865865865865865,2.068289541065808
-1.5765765765765765,2.710664354928158
-1.5665665665665665,2.440006347551199
-1.5565565565565564,2.7987993409571237
-1.5465465465465464,1.647178332406425
-1.5365365365365364,2.5972223309311016
-1.5265265265265264,1.1192040024679104
-1.5165165165165164,2.940605630698543
-1.5065065065065064,2.889738551369815
-1.4964964964964964,3.0179125144009626
-1.4864864864864864,4.0432492658539285
-1.4764764764764764,2.6883265836052552
-1.4664664664664664,3.201712933931571
-1.4564564564564564,1.4927408712434884
-1.4464464464464464,-1.3751967415705648
-1.4364364364364364,3.060421542153847
-1.4264264264264264,2.089819174303752
-1.4164164164164164,2.588519695274549
-1.4064064064064064,3.2976634348966796
-1.3963963963963963,1.5428253870349082
-1.3863863863863863,1.456025869618908
-1.3763763763763763,1.6097300453957417
-1.3663663663663663,4.551915432953402
-1.3563563563563563,2.5286836703289595
-1.3463463463463463,1.286902768052309
-1.3363363363363363,1.3579734124249745
-1.3263263263263263,0.42744620079782414
-1.3163163163163163,1.9026637799950945
-1.3063063063063063,0.45670154048807454
-1.2962962962962963,1.7452887806253456
-1.2862862862862863,1.359979280609082
-1.2762762762762763,2.2122270929131203
-1.2662662662662663,2.1093490025918866
-1.2562562562562563,1.4931490229260729
-1.2462462462462462,0.6726790823841885
-1.2362362362362362,2.914718962175512
-1.2262262262262262,1.3531260206978573
-1.2162162162162162,-0.07638081427814214
-1.2062062062062062,1.0399596051118327
-1.1961961961961962,1.6119432990265206
-1.1861861861861862,3.4825786647791874
-1.1761761761761762,2.371864032391564
-1.1661661661661662,2.482793401364064
-1.1561561561561562,2.297442490927734
-1.1461461461461462,1.711114252447047
-1.1361361361361362,0.19253366024528118
-1.1261261261261262,1.6431301102644693
-1.1161161161161162,0.8720912189880357
-1.1061061061061062,0.9625300287403713
-1.0960960960960962,3.0496793858155167
-1.0860860860860861,2.261270282147949
-1.0760760760760761,1.7121045148470901
-1.0660660660660661,0.9732168205035642
-1.0560560560560561,3.092792730868359
-1.0460460460460461,0.9847884201881061
-1.0360360360360361,-0.18324158050910766
-1.026026026026026,2.9053356897300358
-1.016016016016016,2.128116205160657
-1.006006006006006,0.21957590270211724
-0.9959959959959956,0.22525980765659903
-0.9859859859859856,0.6964241741316466
-0.9759759759759756,3.0519157918669904
-0.9659659659659656,1.280629098683971
-0.9559559559559556,0.727472137425496
-0.9459459459459456,2.1673351752610714
-0.9359359359359356,1.529973636251712
-0.9259259259259256,1.760806165564904
-0.9159159159159156,1.6434379926020846
-0.9059059059059056,1.4166526180859218
-0.8958958958958956,-0.11021656341043062
-0.8858858858858856,0.3694667769580504
-0.8758758758758756,-0.39848387713563527
-0.8658658658658656,-2.0715178285114337
-0.8558558558558556,0.5012143908688853
-0.8458458458458455,0.7512568743835087
-0.8358358358358355,0.9547490619577044
-0.8258258258258255,-0.21918827408194852
-0.8158158158158155,1.397921003154465
-0.8058058058058055,-0.4364539854349767
-0.7957957957957955,2.2537692361639783
-0.7857857857857855,0.28293983754125007
-0.7757757757757755,2.1298424381823793
-0.7657657657657655,0.9385935185406221
-0.7557557557557555,-1.1815306955700011
-0.7457457457457455,0.8059207925659759
-0.7357357357357355,0.7390697198588718
-0.7257257257257255,0.5176922567113432
-0.7157157157157155,0.8868475204144852
-0.7057057057057055,2.028876561020807
-0.6956956956956954,1.3070040496066369
-0.6856856856856854,0.2427278301449729
-0.6756756756756754,1.1433492424441754
-0.6656656656656654,0.7799995723658661
-0.6556556556556554,-0.3334710988088143
-0.6456456456456454,-0.14085940096861943
-0.6356356356356354,0.6763755474619713
-0.6256256256256254,1.8294578016081815
-0.6156156156156154,1.7495669135592469
-0.6056056056056054,0.08337252851365867
-0.5955955955955954,0.27465812304600024
-0.5855855855855854,-0.0973997294327481
-0.5755755755755754,0.594651430129888
-0.5655655655655654,-1.7841503570395918
-0.5555555555555554,0.7398713383655606
-0.5455455455455454,-0.09345006176865905
-0.5355355355355353,0.9987047595141014
-0.5255255255255253,-0.25659107659532276
-0.5155155155155153,0.06751342866342278
-0.5055055055055053,0.35166904996317994
-0.4954954954954953,-0.19047277109151506
-0.4854854854854853,-0.23917823699462565
-0.4754754754754753,-1.5301142170919797
-0.4654654654654653,0.13979345123638193
-0.4554554554554553,-0.2524540943460596
-0.4454454454454453,1.8781960486705755
-0.4354354354354353,0.17594064900792464
-0.4254254254254253,-0.21131531535837486
-0.41541541541541527,0.8923241449502729
-0.40540540540540526,1.1967579285884111
-0.39539539539539525,0.5228658482510322
-0.38538538538538525,-0.7568520689288144
-0.37537537537537524,-1.197442552795478
-0.36536536536536524,-0.5932149901475363
-0.35535535535535523,-1.0722996118551154
-0.3453453453453452,-1.9707340263376365
-0.3353353353353352,0.12471268238269939
-0.3253253253253252,0.5361309931013988
-0.3153153153153152,1.4064610309208858
-0.3053053053053052,1.4121108871187222
-0.2952952952952952,-0.7291236600421064
-0.2852852852852852,0.6219848385580937
-0.2752752752752752,-0.11979015536176396
-0.26526526526526517,0.8884952421094305
-0.25525525525525516,1.8340618798466766
-0.24524524524524516,-0.7947893973593136
-0.23523523523523515,1.4232059720948498
-0.22522522522522515,0.8669832141555541
-0.21521521521521514,0.248660570299045
-0.20520520520520513,-1.0007192195375083
-0.19519519519519513,-0.06074324890803368
-0.18518518518518512,-2.1321281622545687
-0.1751751751751751,0.17716939214838112
-0.1651651651651651,-0.4983526774020632
-0.1551551551551551,0.5013456363047782
-0.1451451451451451,-1.3980796087048575
-0.1351351351351351,0.06584125904811895
-0.12512512512512508,1.1380430661787642
-0.11511511511511507,-1.134722947230863
-0.10510510510510507,-0.7972927470224146
-0.09509509509509506,0.4552496285351877
-0.08508508508508505,1.0730491313881543
-0.07507507507507505,-0.28727132753808576
-0.06506506506506504,-1.2426195466823995
-0.055055055055055035,-0.10093326203461596
-0.04504504504504503,-0.6509726520455351
-0.03503503503503502,-1.0382790165957454
-0.025025025025025016,0.7979797024886118
-0.01501501501501501,0.3047760196190287
-0.005005005005005003,-0.23239976031893061
0.005005005005005003,0.22009312365934453
0.01501501501501501,0.4328420029960903
0.025025025025025016,0.8916460148844675
0.03503503503503502,0.5836822672247579
0.04504504504504503,-0.7804624558813152
0.055055055055055035,0.36685476487842933
0.06506506506506504,-0.0178192019524238
0.07507507507507505,0.9826212670121207
0.08508508508508505,2.6723287991882345
0.09509509509509506,0.8051070679641547
0.10510510510510507,0.8724545473992307
0.11511511511511507,-1.1702984820037736
0.12512512512512508,-0.052022444218062555
0.1351351351351351,0.31933902416962734
0.1451451451451451,-0.1791011385292658
0.1551551551551551,1.3496573879776645
0.1651651651651651,1.1438123814234675
0.1751751751751751,-0.4697731917115784
0.18518518518518512,-1.2290951006606572
0.19519519519519513,-0.6983899806367675
0.20520520520520513,0.21186685570360095
0.21521521521521514,-0.05493860714857004
0.22522522522522515,1.6601583146455894
0.23523523523523515,0.959076746109457
0.24524524524524516,0.6397691381433671
0.25525525525525516,-0.0021480255251801472
0.26526526526526517,-0.3105993181832025
0.2752752752752752,0.8225514237217013
0.2852852852852852,-0.26453087265572717
0.2952952952952952,-0.201284485321304
0.3053053053053052,-0.25343580279431754
0.3153153153153152,0.5442580553979139
0.3253253253253252,0.5426120103749458
0.3353353353353352,1.2928852414971
0.3453453453453452,-1.1124026498717263
0.35535535535535523,-0.4958274649234634
0.36536536536536524,-0.40232582681559026
0.37537537537537524,0.010044737563691064
0.38538538538538525,0.687014400146658
0.39539539539539525,0.34432718567350573
0.40540540540540526,-0.16025306850474125
0.41541541541541527,1.1814925791204398
0.4254254254254253,-0.40984526090950035
0.4354354354354353,-0.13192013780048173
0.4454454454454453,1.2037847731764288
0.4554554554554553,0.9660481325875679
0.4654654654654653,0.4877767622059699
0.4754754754754753,0.07444453593457248
0.4854854854854853,0.26262800958911736
0.4954954954954953,-0.7394506626702061
0.5055055055055053,0.27611735601804743
0.5155155155155153,0.8316976801007965
0.5255255255255253,-0.7031190067243531
0.5355355355355353,1.213030819024253
0.5455455455455454,0.5612534631805087
0.5555555555555554,-0.19264519732611368
0.5655655655655654,0.10047004732579631
0.5755755755755754,2.096814604124409
0.5855855855855854,0.5605517501842403
0.5955955955955954,-1.1512846799084873
0.6056056056056054,-0.6193204809601371
0.6156156156156154,1.047213894567162
0.6256256256256254,0.07000693234955763
0.6356356356356354,1.0059908751743034
0.6456456456456454,1.0971825315063126
0.6556556556556554,0.23407520254240555
0.6656656656656654,-0.12002435126576694
0.6756756756756754,-0.1949847563432499
0.6856856856856854,1.101875414725447
0.6956956956956954,0.9609884271592033
0.7057057057057055,0.5803900640003584
0.7157157157157155,0.9907170477260121
0.7257257257257255,-0.6793200476666023
0.7357357357357355,0.5009006420313931
0.7457457457457455,0.10574959348338109
0.7557557557557555,0.6663151269086534
0.7657657657657655,0.07525121522292344
0.7757757757757755,-1.6868394865014993
0.7857857857857855,0.5784190000932178
0.7957957957957955,0.5528114189206479
0.8058058058058055,1.3268026410523164
0.8158158158158155,0.8102272217764772
0.8258258258258255,-0.23392817787415499
0.8358358358358355,1.1249118665407978
0.8458458458458455,-0.35521562881131974
0.8558558558558556,-0.1634444469986578
0.8658658658658656,-0.11117414980783558
0.8758758758758756,1.6624496331300618
0.8858858858858856,0.9062627641077359
0.8958958958958956,-0.21039589158265581
0.9059059059059056,2.036495091364227
0.9159159159159156,0.9037534627577901
0.9259259259259256,3.3991256962254592
0.9359359359359356,2.918712686167308
0.9459459459459456,0.9339170880715659
0.9559559559559556,1.9291433942520446
0.9659659659659656,0.9216238057458472
0.9759759759759756,1.3900437472017868
0.9859859859859856,0.34479196644920707
0.9959959959959956,-0.6590579061707603
1.0060060060060056,1.569858594518898
1.0160160160160157,3.331580162477066
1.0260260260260257,-0.49224500318650155
1.0360360360360357,-0.23439078315979622
1.0460460460460457,0.24013551950093137
1.0560560560560557,1.0140924622649548
1.0660660660660657,1.0632850970713557
1.0760760760760757,1.606067429190823
1.0860860860860857,0.6047840668427523
1.0960960960960957,1.9755509972314607
1.1061061061061057,1.0637510751501016
1.1161161161161157,1.2688360239899072
1.1261261261261257,1.6598934730390251
1.1361361361361357,-0.6845256842215961
1.1461461461461457,1.1588345301351692
1.1561561561561557,1.6856448968691584
1.1661661661661658,1.4848871610703003
1.1761761761761758,1.3689502433020488
1.1861861861861858,0.21450114082404825
1.1961961961961958,0.06149284594960336
1.2062062062062058,0.5891913081907845
1.2162162162162158,2.123415200135323
1.2262262262262258,0.995097492651232
1.2362362362362358,-0.1443057026857939
1.2462462462462458,1.1196935926903004
1.2562562562562558,-0.10744091217571805
1.2662662662662658,2.7120757768856603
1.2762762762762758,1.5507044991898957
1.2862862862862858,2.668978082473765
1.2962962962962958,1.104364835016037
1.3063063063063058,1.0410036205874431
1.3163163163163158,1.850317788206801
1.3263263263263259,2.350074014734183
1.3363363363363359,1.271796930186949
1.3463463463463459,1.9568709750354116
1.3563563563563559,1.5684560967929728
1.3663663663663659,1.8733882551384748
1.3763763763763759,3.057927472124234
1.386386386386386,2.994866555371681
1.396396396396396,2.7330808021237085
1.406406406406406,1.5381696959756366
1.4164164164164168,1.316713734123772
1.4264264264264268,1.084906007321156
1.4364364364364368,2.8210856116826504
1.4464464464464468,0.6709782439057148
1.4564564564564568,2.2853627235113336
1.4664664664664668,1.06310351973973
1.4764764764764768,3.688345797249231
1.4864864864864868,0.0997225001491997
1.4964964964964969,2.7507318668576355
1.5065065065065069,2.570806717414575
1.5165165165165169,2.811765537143167
1.5265265265265269,1.6927760446992788
1.5365365365365369,2.398288299412775
1.5465465465465469,2.931644582086826
1.556556556556557,2.3860859600940088
1.566566566566567,1.8188995823816416
1.576576576576577,3.8241685004493897
1.586586586586587,1.9916064264233206
1.596596596596597,2.427447119185346
1.606606606606607,1.6521067642817857
1.616616616616617,3.372982386712133
1.626626626626627,3.4997364796862596
1.636636636636637,2.5075434466483726
1.646646646646647,2.667049851282114
1.656656656656657,1.1555246112338398
1.666666666666667,1.916080264698441
1.676676676676677,2.6577257531155585
1.686686686686687,4.6884306370970155
1.696696696696697,2.7967570516691165
1.706706706706707,4.246894349036838
1.716716716716717,2.5226757517500773
1.726726726726727,2.1978888577981284
1.736736736736737,2.5191188195042877
1.746746746746747,3.4071471953295513
1.756756756756757,2.8680314228777513
1.766766766766767,1.7607234353560763
1.776776776776777,1.9403433421411074
1.786786786786787,2.146890473562746
1.796796796796797,3.4562523287973086
1.806806806806807,3.6579638726770267
1.816816816816817,2.1965424829903357
1.826826826826827,5.0810978991289595
1.836836836836837,2.8783050700108572
1.846846846846847,3.4751328913273394
1.856856856856857,3.645590349063196
1.866866866866867,3.9712506222664725
1.876876876876877,3.3056530486182885
1.886886886886887,2.6466194001113426
1.8968968968968971,4.028734393492073
1.9069069069069071,3.626831330315542
1.9169169169169171,4.0668095784577885
1.9269269269269271,4.752742339541788
1.9369369369369371,4.372103165814165
1.9469469469469471,5.213568248355053
1.9569569569569571,4.3126181831753705
1.9669669669669672,3.9448824921366494
1.9769769769769772,4.2684800557239075
1.9869869869869872,1.7196414798026844
1.9969969969969972,4.955383922413356
2.007007007007007,4.146440489285479
2.017017017017017,3.905529272021123
2.027027027027027,2.8098889952004997
2.037037037037037,3.390817736982386
2.047047047047047,5.202519933380882
2.057057057057057,3.5538338663146627
2.067067067067067,5.600055098185466
2.0770770770770772,4.390764228118264
2.0870870870870872,5.3285767260229555
2.0970970970970972,6.785232702444134
2.1071071071071072,4.59643354112925
2.1171171171171173,5.404454512697489
2.1271271271271273,6.965436195218292
2.1371371371371373,3.384445161368623
2.1471471471471473,4.342602951448727
2.1571571571571573,4.9051152443462485
2.1671671671671673,4.425444539396356
2.1771771771771773,5.823709629404442
2.1871871871871873,5.210207485114603
2.1971971971971973,3.758015748326704
2.2072072072072073,3.2446956740243866
2.2172172172172173,5.704147381844877
2.2272272272272273,7.878235400509493
2.2372372372372373,5.75626921712888
2.2472472472472473,3.733718454874011
2.2572572572572573,4.395645982384744
2.2672672672672673,5.9317956472114
2.2772772772772774,6.37594220319379
2.2872872872872874,5.018856559033524
2.2972972972972974,5.3563973360075465
2.3073073073073074,3.4280215495752233
2.3173173173173174,5.019814490578831
2.3273273273273274,4.208857037233021
2.3373373373373374,6.280418086019059
2.3473473473473474,5.102894646802083
2.3573573573573574,5.469541747643487
2.3673673673673674,5.600416973915592
2.3773773773773774,4.998130219699598
2.3873873873873874,6.365064014935476
2.3973973973973974,5.306469573307585
2.4074074074074074,7.44285907036062
2.4174174174174174,6.56754495487931
2.4274274274274275,7.001053206747419
2.4374374374374375,6.698692948820612
2.4474474474474475,5.909761882873012
2.4574574574574575,4.972917520994593
2.4674674674674675,6.165745957197831
2.4774774774774775,6.398824375269128
2.4874874874874875,6.525533003244108
2.4974974974974975,8.08583034027027
2.5075075075075075,5.785497885617491
2.5175175175175175,7.50299857447581
2.5275275275275275,6.4615611350679
2.5375375375375375,5.046717817976845
2.5475475475475475,4.4770524910930405
2.5575575575575575,8.155101875548954
2.5675675675675675,5.795765755431271
2.5775775775775776,5.453908422886077
2.5875875875875876,6.230176506580902
2.5975975975975976,6.9326705689953485
2.6076076076076076,6.1795197938015844
2.6176176176176176,6.227492467352607
2.6276276276276276,6.604131562145609
2.6376376376376376,7.779391806602248
2.6476476476476476,5.497826315573638
2.6576576576576576,7.57296466499665
2.6676676676676676,5.14708847954661
2.6776776776776776,8.195255388889503
2.6876876876876876,6.791404828182133
2.6976976976976976,7.232434726358892
2.7077077077077076,9.470169016189864
2.7177177177177176,8.575152953377582
2.7277277277277276,7.59903889514328
2.7377377377377377,8.651736033187163
2.7477477477477477,7.685439585061901
2.7577577577577577,8.290960175489856
2.7677677677677677,6.689357122132016
2.7777777777777777,10.353205459060401
2.7877877877877877,3.9898126510118868
2.7977977977977977,6.692708615732178
2.8078078078078077,7.86088097042925
2.8178178178178177,7.687158046556186
